iteration,min_distance_to_curve,discriminative_need_gamma,population_init_gamma,complexity,accuracy
22.0,0.0029542763589124,1.0,0.1,2.9872255,2.717619
23.0,0.0029575738082662,1.0,0.1,2.9872236,2.7176285
24.0,0.0029500666659788,1.0,0.1,2.9872131,2.7176313
25.0,0.0029317975063926,1.0,0.1,2.987194,2.7176275
26.0,0.0029094585239996,1.0,0.1,2.987173,2.717619
27.0,0.0028883071387232,1.0,0.1,2.9871511,2.7176142
28.0,0.0028661700208296,1.0,0.1,2.9871292,2.7176075
29.0,0.002845178778891,1.0,0.1,2.9871092,2.7175999
30.0,0.0028261967342175,1.0,0.1,2.987091,2.7175932
31.0,0.0028111390844459,1.0,0.1,2.9870768,2.7175875
32.0,0.0027980868472574,1.0,0.1,2.9870644,2.7175827
33.0,0.0027874305048209,1.0,0.1,2.987053,2.7175808
34.0,0.0027788912943014,1.0,0.1,2.9870453,2.717577
35.0,0.0027735397995138,1.0,0.1,2.9870396,2.717576
36.0,0.0027705578518464,1.0,0.1,2.9870348,2.717578
37.0,0.0027662779745879,1.0,0.1,2.987031,2.717576
38.0,0.0027638309511757,1.0,0.1,2.9870281,2.717576
39.0,0.0027627655380715,1.0,0.1,2.9870262,2.717577
40.0,0.0027574222296011,1.0,0.1,2.9870205,2.717576
41.0,0.0027526196670654,1.0,0.1,2.9870148,2.717576
42.0,0.0027440859676498,1.0,0.1,2.9870071,2.7175722
43.0,0.0027366625877979,1.0,0.1,2.9869995,2.7175703
44.0,0.0027255888463625,1.0,0.1,2.98699,2.7175646
45.0,0.0027162993326538,1.0,0.1,2.9869814,2.7175608
46.0,0.0027049557819138,1.0,0.1,2.986971,2.717556
47.0,0.0026934450536735,1.0,0.1,2.9869604,2.7175512
48.0,0.0026821576764277,1.0,0.1,2.98695,2.7175465
49.0,0.0026735733730398,1.0,0.1,2.9869423,2.7175426
50.0,0.0026630434030005,1.0,0.1,2.9869328,2.7175379
51.0,0.0026552155067435,1.0,0.1,2.986926,2.717534
52.0,0.0026481532135664,1.0,0.1,2.9869194,2.7175312
53.0,0.0026397084915007,1.0,0.1,2.9869118,2.7175274
54.0,0.0026324250048885,1.0,0.1,2.986905,2.7175245
55.0,0.0026256589094504,1.0,0.1,2.9868994,2.7175207
56.0,0.0026214368765175,1.0,0.1,2.9868956,2.7175188
57.0,0.0026143763602123,1.0,0.1,2.986889,2.717516
58.0,0.0026110225780647,1.0,0.1,2.986885,2.717516
59.0,0.0026070397489432,1.0,0.1,2.9868822,2.717513
60.0,0.0026020345146575,1.0,0.1,2.9868774,2.7175112
61.0,0.0025986513649732,1.0,0.1,2.9868746,2.7175093
62.0,0.0025940832314701,1.0,0.1,2.9868698,2.7175083
63.0,0.002590700039179,1.0,0.1,2.986867,2.7175064
64.0,0.0025885330535688,1.0,0.1,2.986865,2.7175055
65.0,0.0025869414906069,1.0,0.1,2.9868631,2.7175055
66.0,0.0025835036346991,1.0,0.1,2.9868603,2.7175035
67.0,0.0025800366548692,1.0,0.1,2.9868574,2.7175016
68.0,0.0025771998539018,1.0,0.1,2.9868546,2.7175007
69.0,0.0025771998539018,1.0,0.1,2.9868546,2.7175007
70.0,0.002574224880554,1.0,0.1,2.9868517,2.7174997
71.0,0.00257159522049,1.0,0.1,2.9868498,2.7174978
72.0,0.0025707578971249,1.0,0.1,2.9868488,2.7174978
73.0,0.002568414010797,1.0,0.1,2.986846,2.7174978
74.0,0.0025662475888495,1.0,0.1,2.986844,2.7174969
75.0,0.0025662475888495,1.0,0.1,2.986844,2.7174969
76.0,0.0025628642899077,1.0,0.1,2.9868412,2.717495
77.0,0.0025628642899077,1.0,0.1,2.9868412,2.717495
78.0,0.0025623170379968,1.0,0.1,2.9868412,2.717494
79.0,0.0025607268401012,1.0,0.1,2.9868393,2.717494
80.0,0.0025585894064398,1.0,0.1,2.9868374,2.717493
81.0,0.0025564519889638,1.0,0.1,2.9868355,2.717492
82.0,0.002555122419907,1.0,0.1,2.9868345,2.7174911
83.0,0.0025535327268545,1.0,0.1,2.9868326,2.7174911
84.0,0.002554369354564,1.0,0.1,2.9868336,2.7174911
85.0,0.0025514501866143,1.0,0.1,2.9868307,2.7174902
86.0,0.0025506973778946,1.0,0.1,2.9868298,2.7174902
87.0,0.0025480668507679,1.0,0.1,2.9868279,2.7174883
88.0,0.0025480668507679,1.0,0.1,2.9868279,2.7174883
89.0,0.0025485601061639,1.0,0.1,2.9868279,2.7174892
90.0,0.0025469712407359,1.0,0.1,2.986826,2.7174892
91.0,0.0025429270616968,1.0,0.1,2.986823,2.7174864
92.0,0.0025442568212106,1.0,0.1,2.986824,2.7174873
93.0,0.0025426681810024,1.0,0.1,2.9868221,2.7174873
94.0,0.0025410799682591,1.0,0.1,2.9868202,2.7174873
95.0,0.0025414219442585,1.0,0.1,2.9868212,2.7174864
96.0,0.0025392847969242,1.0,0.1,2.9868193,2.7174854
97.0,0.0025374064718625,1.0,0.1,2.9868183,2.7174835
98.0,0.0025366538948532,1.0,0.1,2.9868174,2.7174835
99.0,0.0025358178108562,1.0,0.1,2.9868164,2.7174835
100.0,0.0025350654367648,1.0,0.1,2.9868155,2.7174835
101.0,0.0025337355579288,1.0,0.1,2.9868145,2.7174826
102.0,0.0025318571130837,1.0,0.1,2.9868135,2.7174807
103.0,0.0025321474451379,1.0,0.1,2.9868126,2.7174826
104.0,0.0025307625938096,1.0,0.1,2.9868116,2.7174816
105.0,0.0025313117689253,1.0,0.1,2.9868116,2.7174826
106.0,0.002527928348017,1.0,0.1,2.9868088,2.7174807
107.0,0.0025270927803088,1.0,0.1,2.9868078,2.7174807
108.0,0.00252654344016,1.0,0.1,2.9868078,2.7174797
109.0,0.0025260492703563,1.0,0.1,2.9868078,2.7174788
110.0,0.0025245449280842,1.0,0.1,2.986806,2.7174788
111.0,0.0025242039775432,1.0,0.1,2.986805,2.7174797
112.0,0.0025237093496473,1.0,0.1,2.986805,2.7174788
113.0,0.0025223243851267,1.0,0.1,2.986804,2.7174778
114.0,0.0025209394530835,1.0,0.1,2.986803,2.7174768
115.0,0.0025199017039943,1.0,0.1,2.9868011,2.7174778
116.0,0.0025191500424976,1.0,0.1,2.9868002,2.7174778
117.0,0.0025193519469336,1.0,0.1,2.9868011,2.7174768
118.0,0.0025177648736377,1.0,0.1,2.9867992,2.7174768
119.0,0.0025167753855736,1.0,0.1,2.9867992,2.717475
120.0,0.0025151881217584,1.0,0.1,2.9867973,2.717475
121.0,0.0025151881217584,1.0,0.1,2.9867973,2.717475
122.0,0.0025157380732321,1.0,0.1,2.9867973,2.717476
123.0,0.0025138865728953,1.0,0.1,2.9867964,2.717474
124.0,0.0025125015271023,1.0,0.1,2.9867954,2.717473
125.0,0.0025122996015183,1.0,0.1,2.9867945,2.717474
126.0,0.002511464527994,1.0,0.1,2.9867935,2.717474
127.0,0.0025103646238788,1.0,0.1,2.9867935,2.717472
128.0,0.0025096128314233,1.0,0.1,2.9867926,2.717472
129.0,0.0025087776209197,1.0,0.1,2.9867916,2.717472
130.0,0.0025080260345638,1.0,0.1,2.9867907,2.717472
131.0,0.0025071910532772,1.0,0.1,2.9867897,2.717472
132.0,0.0025053656475095,1.0,0.1,2.9867887,2.7174702
133.0,0.0025058608074807,1.0,0.1,2.9867887,2.7174711
134.0,0.0025053656475095,1.0,0.1,2.9867887,2.7174702
135.0,0.002503779118478,1.0,0.1,2.9867868,2.7174702
136.0,0.0025025608282151,1.0,0.1,2.986786,2.7174692
137.0,0.0025020656986119,1.0,0.1,2.986786,2.7174683
138.0,0.0025031112368794,1.0,0.1,2.986786,2.7174702
139.0,0.0025017259015524,1.0,0.1,2.986785,2.7174692
140.0,0.0024995607860014,1.0,0.1,2.986783,2.7174683
141.0,0.0024995607860014,1.0,0.1,2.986783,2.7174683
142.0,0.0024987260575135,1.0,0.1,2.986782,2.7174683
143.0,0.0024981754432429,1.0,0.1,2.986782,2.7174673
144.0,0.002496928662437,1.0,0.1,2.9867811,2.7174664
145.0,0.002496928662437,1.0,0.1,2.9867811,2.7174664
146.0,0.0024961772942088,1.0,0.1,2.9867802,2.7174664
147.0,0.0024953425559841,1.0,0.1,2.9867792,2.7174664
148.0,0.002494241636481,1.0,0.1,2.9867792,2.7174644
149.0,0.0024940406302333,1.0,0.1,2.9867783,2.7174654
150.0,0.002492655268496,1.0,0.1,2.9867773,2.7174644
151.0,0.002492655268496,1.0,0.1,2.9867773,2.7174644
152.0,0.002492655268496,1.0,0.1,2.9867773,2.7174644
153.0,0.0024910693394537,1.0,0.1,2.9867754,2.7174644
154.0,0.0024910693394537,1.0,0.1,2.9867754,2.7174644
155.0,0.0024897389708162,1.0,0.1,2.9867744,2.7174635
156.0,0.0024884370147444,1.0,0.1,2.9867735,2.7174625
157.0,0.0024884370147444,1.0,0.1,2.9867735,2.7174625
158.0,0.0024865561968131,1.0,0.1,2.9867725,2.7174606
159.0,0.0024865561968131,1.0,0.1,2.9867725,2.7174606
160.0,0.0024855208893892,1.0,0.1,2.9867706,2.7174616
161.0,0.0024849700453557,1.0,0.1,2.9867706,2.7174606
162.0,0.0024849700453557,1.0,0.1,2.9867706,2.7174606
163.0,0.0024842188641783,1.0,0.1,2.9867697,2.7174606
164.0,0.0024842188641783,1.0,0.1,2.9867697,2.7174606
165.0,0.0024821373758916,1.0,0.1,2.9867678,2.7174597
166.0,0.0024826333622879,1.0,0.1,2.9867678,2.7174606
167.0,0.0024813029118549,1.0,0.1,2.9867668,2.7174597
168.0,0.0024807518971281,1.0,0.1,2.9867668,2.7174587
169.0,0.0024792498366951,1.0,0.1,2.986765,2.7174587
170.0,0.0024795049939821,1.0,0.1,2.9867659,2.7174578
171.0,0.0024787538631349,1.0,0.1,2.986765,2.7174578
172.0,0.0024784155301995,1.0,0.1,2.986764,2.7174587
173.0,0.0024779193896468,1.0,0.1,2.986764,2.7174578
174.0,0.0024768727293839,1.0,0.1,2.986764,2.7174559
175.0,0.0024765338527656,1.0,0.1,2.986763,2.7174568
176.0,0.0024765338527656,1.0,0.1,2.986763,2.7174568
177.0,0.0024748651476511,1.0,0.1,2.986761,2.7174568
178.0,0.0024748651476511,1.0,0.1,2.986761,2.7174568
179.0,0.0024743689862895,1.0,0.1,2.986761,2.7174559
180.0,0.0024754167051899,1.0,0.1,2.986761,2.7174578
181.0,0.0024728672705906,1.0,0.1,2.9867592,2.7174559
182.0,0.0024723710359109,1.0,0.1,2.9867592,2.717455
183.0,0.0024723710359109,1.0,0.1,2.9867592,2.717455
184.0,0.0024709854636399,1.0,0.1,2.9867582,2.717454
185.0,0.00247078600563,1.0,0.1,2.9867573,2.717455
186.0,0.0024709854636399,1.0,0.1,2.9867582,2.717454
187.0,0.0024688489509587,1.0,0.1,2.9867563,2.717453
188.0,0.0024699519576704,1.0,0.1,2.9867563,2.717455
189.0,0.0024688489509587,1.0,0.1,2.9867563,2.717453
190.0,0.0024680980777661,1.0,0.1,2.9867554,2.717453
191.0,0.0024680980777661,1.0,0.1,2.9867554,2.717453
192.0,0.0024675468295858,1.0,0.1,2.9867554,2.717452
193.0,0.0024665132288066,1.0,0.1,2.9867535,2.717453
194.0,0.0024659616263446,1.0,0.1,2.9867535,2.717452
195.0,0.0024649143592796,1.0,0.1,2.9867535,2.7174501
196.0,0.0024656792766824,1.0,0.1,2.9867525,2.717453
197.0,0.0024643768682995,1.0,0.1,2.9867516,2.717452
198.0,0.0024645759807546,1.0,0.1,2.9867525,2.717451
199.0,0.0024629911025657,1.0,0.1,2.9867506,2.717451
0.0,1.0996512954712878,1.0,10.0,5.3362637,2.3302956
1.0,0.0937096030520055,1.0,10.0,2.9612265,2.5869865
2.0,0.0395183730307827,1.0,10.0,2.897972,2.6117134
3.0,0.0211443471621635,1.0,10.0,2.9121017,2.642417
4.0,0.0166511150905111,1.0,10.0,2.9220161,2.6583529
5.0,0.0082884597993699,1.0,10.0,2.932396,2.670785
6.0,0.0069318956578954,1.0,10.0,2.9446526,2.6829395
7.0,0.0110018998454493,1.0,10.0,2.9586544,2.6956444
8.0,0.005506301911722,1.0,10.0,2.9710464,2.7062292
9.0,0.0111239409448291,1.0,10.0,2.9756107,2.709674
10.0,0.0082123454190674,1.0,10.0,2.9779778,2.7113695
11.0,0.0062740955755774,1.0,10.0,2.97956,2.7124891
12.0,0.0049818941648989,1.0,10.0,2.9806166,2.713233
13.0,0.0041059558277517,1.0,10.0,2.9813347,2.7137346
14.0,0.0034916719135836,1.0,10.0,2.9818382,2.7140865
15.0,0.0030458874299804,1.0,10.0,2.9822035,2.714342
16.0,0.0027068972682956,1.0,10.0,2.982481,2.7145367
17.0,0.0024373608399179,1.0,10.0,2.9827013,2.714692
18.0,0.0022139566578578,1.0,10.0,2.9828844,2.71482
19.0,0.002021886115286,1.0,10.0,2.9830408,2.7149315
20.0,0.0018498722039784,1.0,10.0,2.98318,2.7150326
21.0,0.0016957833722482,1.0,10.0,2.983306,2.7151213
22.0,0.0015516587374601,1.0,10.0,2.9834232,2.7152052
23.0,0.0014176870857499,1.0,10.0,2.983532,2.7152834
24.0,0.0012912197347179,1.0,10.0,2.983635,2.7153568
25.0,0.0011669117747133,1.0,10.0,2.983736,2.7154293
26.0,0.0010526414344875,1.0,10.0,2.9838295,2.715495
27.0,0.0009418075392646,1.0,10.0,2.98392,2.715559
28.0,0.0008337695986461,1.0,10.0,2.9840078,2.715622
29.0,0.0007319571883195,1.0,10.0,2.9840908,2.715681
30.0,0.0006319313127657,1.0,10.0,2.9841728,2.7157383
31.0,0.0005380687766421,1.0,10.0,2.98425,2.7157917
32.0,0.0004449296531793,1.0,10.0,2.9843264,2.715845
33.0,0.0003571213792231,1.0,10.0,2.9843988,2.7158947
34.0,0.0002716349621495,1.0,10.0,2.9844685,2.7159443
35.0,0.0001915785813292,1.0,10.0,2.9845343,2.71599
36.0,0.0001129067917977,1.0,10.0,2.984599,2.716035
37.0,3.93548902609172e-05,1.0,10.0,2.9846601,2.7160769
38.0,3.5092448982944236e-05,1.0,10.0,2.9847202,2.7161179
39.0,0.000104492770304,1.0,10.0,2.9847775,2.716158
40.0,0.0001706647115983,1.0,10.0,2.9848318,2.716196
41.0,0.0002336345496423,1.0,10.0,2.9848833,2.7162323
42.0,0.000294316644479,1.0,10.0,2.9849348,2.7162647
43.0,0.0003537979503291,1.0,10.0,2.9849834,2.716299
44.0,0.000410186380778,1.0,10.0,2.9850302,2.7163305
45.0,0.0004629768422829,1.0,10.0,2.985074,2.71636
46.0,0.0005163326768151,1.0,10.0,2.985117,2.7163916
47.0,0.0005654628655055,1.0,10.0,2.985159,2.7164173
48.0,0.0006110873542863,1.0,10.0,2.985196,2.716444
49.0,0.0006577749638095,1.0,10.0,2.9852343,2.7164707
50.0,0.0007016519731042,1.0,10.0,2.9852705,2.7164955
51.0,0.0007423095289815,1.0,10.0,2.9853048,2.7165174
52.0,0.0007828045007348,1.0,10.0,2.9853382,2.7165403
53.0,0.0008206543720155,1.0,10.0,2.9853697,2.7165613
54.0,0.0008568638079701,1.0,10.0,2.9853992,2.7165823
55.0,0.0008925834294218,1.0,10.0,2.9854288,2.7166023
56.0,0.0009269684786344,1.0,10.0,2.9854574,2.7166214
57.0,0.0009587097290987,1.0,10.0,2.9854841,2.7166386
58.0,0.0009889156890634,1.0,10.0,2.985509,2.7166557
59.0,0.001019071305677,1.0,10.0,2.9855337,2.716673
60.0,0.0010485685473144,1.0,10.0,2.9855585,2.716689
61.0,0.0010747713432766,1.0,10.0,2.9855804,2.7167034
62.0,0.0011031316720243,1.0,10.0,2.9856043,2.7167187
63.0,0.0011285376821494,1.0,10.0,2.9856253,2.716733
64.0,0.0011531206709708,1.0,10.0,2.9856453,2.7167473
65.0,0.0011753163119507,1.0,10.0,2.9856644,2.7167587
66.0,0.0011985080964407,1.0,10.0,2.9856834,2.716772
67.0,0.0012200202760207,1.0,10.0,2.9857016,2.7167835
68.0,0.0012420170548759,1.0,10.0,2.9857197,2.716796
69.0,0.0012610837040934,1.0,10.0,2.985735,2.7168074
70.0,0.0012818647033285,1.0,10.0,2.985753,2.7168179
71.0,0.0013003644860166,1.0,10.0,2.9857683,2.7168283
72.0,0.0013192103815654,1.0,10.0,2.9857845,2.716838
73.0,0.0013367354959293,1.0,10.0,2.985798,2.7168493
74.0,0.0013533660666295,1.0,10.0,2.9858122,2.716858
75.0,0.001369966610074,1.0,10.0,2.9858265,2.7168665
76.0,0.0013863079556821,1.0,10.0,2.9858398,2.716876
77.0,0.001402788402086,1.0,10.0,2.9858532,2.7168856
78.0,0.0014164883122287,1.0,10.0,2.9858646,2.7168932
79.0,0.0014296795436696,1.0,10.0,2.985876,2.7168999
80.0,0.0014442873879186,1.0,10.0,2.9858885,2.7169075
81.0,0.001458305547622,1.0,10.0,2.9859009,2.7169142
82.0,0.0014704367903056,1.0,10.0,2.9859104,2.7169218
83.0,0.0014842195535635,1.0,10.0,2.9859219,2.7169294
84.0,0.0014973559615399,1.0,10.0,2.9859333,2.716936
85.0,0.001508375211101,1.0,10.0,2.985942,2.7169428
86.0,0.0015207421161894,1.0,10.0,2.9859524,2.7169495
87.0,0.0015313215044387,1.0,10.0,2.985962,2.7169542
88.0,0.0015435082379251,1.0,10.0,2.9859715,2.7169619
89.0,0.0015540054682359,1.0,10.0,2.985981,2.7169666
90.0,0.0015619819572206,1.0,10.0,2.9859867,2.7169724
91.0,0.0015729857685921,1.0,10.0,2.9859962,2.716978
92.0,0.0015844294675378,1.0,10.0,2.9860048,2.7169857
93.0,0.0015931686896545,1.0,10.0,2.9860134,2.7169886
94.0,0.0016034853702347,1.0,10.0,2.986022,2.7169943
95.0,0.0016116686857254,1.0,10.0,2.9860287,2.716999
96.0,0.001620388667296,1.0,10.0,2.9860353,2.7170048
97.0,0.0016293984121481,1.0,10.0,2.986043,2.7170095
98.0,0.0016378755002928,1.0,10.0,2.9860506,2.7170134
99.0,0.0016460587943486,1.0,10.0,2.9860573,2.7170181
100.0,0.001654804906845,1.0,10.0,2.986064,2.7170238
101.0,0.0016618927194541,1.0,10.0,2.9860706,2.7170267
102.0,0.0016701322395228,1.0,10.0,2.9860773,2.7170315
103.0,0.0016769824883761,1.0,10.0,2.986083,2.7170353
104.0,0.0016846034907474,1.0,10.0,2.9860897,2.717039
105.0,0.0016923933276098,1.0,10.0,2.9860964,2.717043
106.0,0.0016979372949888,1.0,10.0,2.9861012,2.7170458
107.0,0.00170659969874,1.0,10.0,2.9861078,2.7170515
108.0,0.0017121997256866,1.0,10.0,2.9861126,2.7170544
109.0,0.0017184882205573,1.0,10.0,2.9861183,2.7170572
110.0,0.001726727549648,1.0,10.0,2.986125,2.717062
111.0,0.0017309949186674,1.0,10.0,2.9861288,2.717064
112.0,0.0017386167384359,1.0,10.0,2.9861355,2.7170677
113.0,0.0017433893998918,1.0,10.0,2.9861393,2.7170706
114.0,0.0017507449977734,1.0,10.0,2.986145,2.7170753
115.0,0.0017563452326159,1.0,10.0,2.9861498,2.7170782
116.0,0.0017613283206812,1.0,10.0,2.9861546,2.71708
117.0,0.0017669020848432,1.0,10.0,2.9861593,2.717083
118.0,0.0017742573051835,1.0,10.0,2.986165,2.7170877
119.0,0.0017780470996861,1.0,10.0,2.9861689,2.7170887
120.0,0.0017835648926694,1.0,10.0,2.9861736,2.7170916
121.0,0.0017882812632025,1.0,10.0,2.9861774,2.7170944
122.0,0.0017943863474659,1.0,10.0,2.9861822,2.7170982
123.0,0.0017991027858156,1.0,10.0,2.986186,2.717101
124.0,0.0018033706806054,1.0,10.0,2.9861898,2.717103
125.0,0.0018089712768785,1.0,10.0,2.9861946,2.7171059
126.0,0.0018136876551735,1.0,10.0,2.9861984,2.7171087
127.0,0.0018171542533759,1.0,10.0,2.9862013,2.7171106
128.0,0.0018226720490052,1.0,10.0,2.986206,2.7171135
129.0,0.001826966994961,1.0,10.0,2.9862099,2.7171154
130.0,0.0018319250893701,1.0,10.0,2.9862146,2.7171173
131.0,0.0018356274553137,1.0,10.0,2.9862165,2.7171211
132.0,0.0018412280476914,1.0,10.0,2.9862213,2.717124
133.0,0.0018436305458574,1.0,10.0,2.9862242,2.717124
134.0,0.0018489067323288,1.0,10.0,2.986228,2.7171278
135.0,0.0018531189805464,1.0,10.0,2.9862318,2.7171297
136.0,0.0018565856150727,1.0,10.0,2.9862347,2.7171316
137.0,0.0018613578706362,1.0,10.0,2.9862385,2.7171345
138.0,0.0018666344360403,1.0,10.0,2.9862423,2.7171383
139.0,0.0018676484696356,1.0,10.0,2.9862442,2.7171373
140.0,0.0018729805679429,1.0,10.0,2.986248,2.7171412
141.0,0.0018765772105886,1.0,10.0,2.9862518,2.717142
142.0,0.001879271058534,1.0,10.0,2.9862537,2.717144
143.0,0.0018822341147508,1.0,10.0,2.9862566,2.717145
144.0,0.0018869502517791,1.0,10.0,2.9862604,2.7171478
145.0,0.0018917223657753,1.0,10.0,2.9862642,2.7171507
146.0,0.0018938006868506,1.0,10.0,2.9862661,2.7171516
147.0,0.001898655674219,1.0,10.0,2.98627,2.7171545
148.0,0.001900789953707,1.0,10.0,2.9862719,2.7171555
149.0,0.0019041737281313,1.0,10.0,2.9862747,2.7171574
150.0,0.0019081440185916,1.0,10.0,2.9862776,2.7171602
151.0,0.0019104649147413,1.0,10.0,2.9862804,2.7171602
152.0,0.0019152638856453,1.0,10.0,2.9862843,2.717163
153.0,0.0019180616518924,1.0,10.0,2.986287,2.717164
154.0,0.0019216671585538,1.0,10.0,2.98629,2.717166
155.0,0.0019248908218052,1.0,10.0,2.986292,2.7171688
156.0,0.0019280055154273,1.0,10.0,2.9862938,2.7171717
157.0,0.0019304089290954,1.0,10.0,2.9862967,2.7171717
158.0,0.0019330466707112,1.0,10.0,2.9862986,2.7171736
159.0,0.0019353680853827,1.0,10.0,2.9863014,2.7171736
160.0,0.0019380055478595,1.0,10.0,2.9863033,2.7171755
161.0,0.0019427215995843,1.0,10.0,2.9863071,2.7171783
162.0,0.0019442971756103,1.0,10.0,2.986309,2.7171783
163.0,0.0019479026861959,1.0,10.0,2.986312,2.7171803
164.0,0.0019504571262307,1.0,10.0,2.9863138,2.7171822
165.0,0.001953867934322,1.0,10.0,2.9863167,2.717184
166.0,0.0019560024140172,1.0,10.0,2.9863186,2.717185
167.0,0.0019588834584235,1.0,10.0,2.9863214,2.717186
168.0,0.0019616594911123,1.0,10.0,2.9863234,2.717188
169.0,0.0019632356436927,1.0,10.0,2.9863253,2.717188
170.0,0.0019665635827328,1.0,10.0,2.9863281,2.7171898
171.0,0.0019683711565983,1.0,10.0,2.986329,2.7171917
172.0,0.0019719208075895,1.0,10.0,2.986332,2.7171936
173.0,0.0019739724058437,1.0,10.0,2.9863338,2.7171946
174.0,0.0019768808016142,1.0,10.0,2.9863367,2.7171955
175.0,0.0019790154730725,1.0,10.0,2.9863386,2.7171965
176.0,0.001981652467078,1.0,10.0,2.9863405,2.7171984
177.0,0.0019837312904266,1.0,10.0,2.9863424,2.7171993
178.0,0.0019863683369994,1.0,10.0,2.9863443,2.7172012
179.0,0.0019885029517462,1.0,10.0,2.9863462,2.7172022
180.0,0.0019893327025719,1.0,10.0,2.9863472,2.7172022
181.0,0.0019940485128199,1.0,10.0,2.986351,2.717205
182.0,0.0019954364056949,1.0,10.0,2.986352,2.717206
183.0,0.0019973828356473,1.0,10.0,2.986353,2.717208
184.0,0.0019997057350797,1.0,10.0,2.9863558,2.717208
185.0,0.0020009548137912,1.0,10.0,2.9863567,2.7172089
186.0,0.0020044215466984,1.0,10.0,2.9863596,2.7172108
187.0,0.002004923982503,1.0,10.0,2.9863596,2.7172117
188.0,0.0020086351455851,1.0,10.0,2.9863634,2.7172127
189.0,0.0020091373787838,1.0,10.0,2.9863634,2.7172136
190.0,0.0020121018905893,1.0,10.0,2.9863663,2.7172146
191.0,0.002015675145654,1.0,10.0,2.98637,2.7172155
192.0,0.0020172928201191,1.0,10.0,2.98637,2.7172184
193.0,0.0020195104139899,1.0,10.0,2.986372,2.7172194
194.0,0.0020216722424267,1.0,10.0,2.986374,2.7172203
195.0,0.0020229771432837,1.0,10.0,2.9863749,2.7172213
196.0,0.0020253009645529,1.0,10.0,2.9863777,2.7172213
197.0,0.0020258028867011,1.0,10.0,2.9863777,2.7172222
198.0,0.0020273800604132,1.0,10.0,2.9863796,2.7172222
199.0,0.0020305186543649,1.0,10.0,2.9863815,2.717225
0.0,0.395935489546538,1.0,1.0,0.685936,0.11294556
1.0,0.0377100763288264,1.0,1.0,0.22183037,0.16315365
2.0,0.0663034276431071,1.0,1.0,0.8603287,0.74011517
3.0,0.0972902372796013,1.0,1.0,2.1259737,1.9122057
4.0,0.0492578362798584,1.0,1.0,2.7229366,2.472786
5.0,0.0170406442656591,1.0,1.0,2.9042416,2.6437578
6.0,0.0114754480803601,1.0,1.0,2.9594698,2.6943645
7.0,0.0101522960054548,1.0,1.0,2.976963,2.7095146
8.0,0.003489303801942,1.0,1.0,2.9822016,2.7136526
9.0,0.0006165133402746,1.0,1.0,2.9845667,2.7154894
10.0,0.0010930296303442,1.0,1.0,2.9857454,2.7163992
11.0,0.0017485961299425,1.0,1.0,2.986292,2.7168074
12.0,0.0021252015791151,1.0,1.0,2.986597,2.717043
13.0,0.0023475893478353,1.0,1.0,2.9867725,2.717188
14.0,0.0024789834355272,1.0,1.0,2.9868736,2.7172775
15.0,0.0025546636288447,1.0,1.0,2.986929,2.7173338
16.0,0.0025901030826339,1.0,1.0,2.9869509,2.7173672
17.0,0.0026023582127233,1.0,1.0,2.9869547,2.7173853
18.0,0.0025971369225796,1.0,1.0,2.9869432,2.7173948
19.0,0.0025781687469194,1.0,1.0,2.9869223,2.717393
20.0,0.0025505673121565,1.0,1.0,2.9868937,2.7173872
21.0,0.002521996120408,1.0,1.0,2.986865,2.7173796
22.0,0.0024908798035962,1.0,1.0,2.9868345,2.71737
23.0,0.0024606939386114,1.0,1.0,2.986805,2.7173605
24.0,0.0024324066667752,1.0,1.0,2.9867783,2.71735
25.0,0.00240511531317,1.0,1.0,2.9867516,2.7173414
26.0,0.0023810841929483,1.0,1.0,2.9867287,2.7173328
27.0,0.0023599717409784,1.0,1.0,2.9867086,2.7173252
28.0,0.002341565226805,1.0,1.0,2.9866905,2.7173195
29.0,0.0023252572496157,1.0,1.0,2.9866743,2.7173147
30.0,0.0023123247798171,1.0,1.0,2.986662,2.71731
31.0,0.002299886882089,1.0,1.0,2.9866486,2.717308
32.0,0.0022914269850867,1.0,1.0,2.986641,2.7173042
33.0,0.0022848960550455,1.0,1.0,2.9866333,2.7173042
34.0,0.0022795878581078,1.0,1.0,2.9866276,2.7173033
35.0,0.0022760020215222,1.0,1.0,2.9866228,2.7173042
36.0,0.0022741658542147,1.0,1.0,2.98662,2.7173052
37.0,0.0022729549635633,1.0,1.0,2.986618,2.7173061
38.0,0.0022736603887267,1.0,1.0,2.986617,2.717309
39.0,0.0022752138124933,1.0,1.0,2.986617,2.7173119
40.0,0.0022765404726749,1.0,1.0,2.986618,2.7173128
41.0,0.002279784050707,1.0,1.0,2.98662,2.7173157
42.0,0.0022834277521953,1.0,1.0,2.9866219,2.7173195
43.0,0.0022865353738483,1.0,1.0,2.9866238,2.7173223
